p cnf 24 40
82 15 77 98 78 47 3 98 56 99 56 39 5 12 29 63 56 96 41 68 12 37 46 39 0 -9 7 -14 0 -20 16 17 0 11 18 -22 0 17 -8 -20 0 16 24 22 0 -14 7 -17 0 -14 -10 -12 0 -9 21 23 0 -6 17 -19 0 -17 -10 6 0 8 -2 -22 0 8 13 9 0 12 -18 1 0 8 16 18 0 -3 5 9 0 -18 -13 -9 0 23 3 11 0 18 4 20 0 2 -16 13 0 -15 7 16 0 2 13 11 0 -15 5 8 0 6 10 -6 0 15 -24 -10 0 -24 -11 8 0 -15 5 -18 0 21 5 -21 0 7 14 17 0 14 9 20 0 -9 2 -9 0 13 -3 -10 0 -17 20 23 0 24 -11 5 0 -8 17 -23 0 19 -7 -17 0 -13 6 7 0 3 -21 11 0 -6 -15 -7 0 2 -5 23 0 6 -17 -20 0 
43 97 95 61 59 17 11 53 67 51 31 13 65 72 78 88 28 53 11 21 47 15 51 61 0 -6 -9 -15 0 -10 -21 19 0 24 11 17 0 7 -5 8 0 -24 11 18 0 16 11 -20 0 4 -18 -6 0 9 6 15 0 -10 -3 -15 0 22 -13 17 0 -10 -19 -20 0 1 -10 15 0 21 12 -1 0 -17 7 -23 0 -12 -20 -11 0 -22 3 -7 0 -14 -13 17 0 -22 17 24 0 -3 11 18 0 6 13 12 0 -4 -19 10 0 12 -16 6 0 -10 -6 4 0 -2 -12 15 0 -5 17 -21 0 -23 5 -14 0 2 5 -16 0 17 -21 10 0 18 14 -15 0 17 16 -3 0 5 19 -2 0 15 24 11 0 -12 23 -17 0 1 -11 23 0 -10 3 24 0 -20 -13 -21 0 14 8 13 0 -12 -14 -24 0 -2 -8 6 0 12 -22 23 0 
34 2 21 58 71 21 36 68 19 59 45 43 17 16 74 38 85 18 4 10 85 99 45 22 0 -5 -12 -17 0 -15 3 -8 0 3 13 21 0 -19 -16 11 0 -13 -2 17 0 3 6 7 0 16 8 11 0 12 -9 -13 0 7 -20 -17 0 23 -10 -11 0 6 -1 21 0 4 -15 19 0 17 -6 11 0 4 -1 19 0 23 -11 12 0 19 -12 -5 0 -2 -17 5 0 13 -2 -4 0 8 20 -7 0 21 15 18 0 -7 -14 -22 0 20 6 -17 0 23 -9 1 0 -11 -1 22 0 -2 -5 -22 0 2 -15 22 0 5 -1 -20 0 -9 -6 -18 0 -22 -21 -18 0 12 -20 18 0 21 13 2 0 -15 -11 -15 0 -17 -16 1 0 -12 -4 3 0 -10 23 -13 0 1 18 -20 0 -10 22 -24 0 9 -19 7 0 -1 22 14 0 2 -9 7 0 
58 11 27 27 78 58 50 47 71 4 35 39 63 63 65 97 100 56 71 77 55 88 41 13 0 -10 23 22 0 -24 21 -18 0 7 19 15 0 3 17 14 0 3 11 -17 0 4 -14 -12 0 -1 4 -20 0 11 6 -3 0 -6 -22 -16 0 -9 16 -12 0 14 -20 2 0 8 7 -20 0 -13 1 -9 0 -14 -9 -13 0 -12 -3 -9 0 11 -16 22 0 9 1 -7 0 10 -2 -20 0 13 7 4 0 1 24 -12 0 21 -14 12 0 20 -12 6 0 -3 -16 3 0 -8 15 23 0 -21 16 9 0 11 -20 -11 0 -1 -21 -16 0 -19 -1 -14 0 3 15 17 0 10 2 12 0 -8 1 4 0 -17 1 -24 0 -6 -17 -19 0 1 11 6 0 12 24 7 0 -23 -24 9 0 18 -15 -5 0 -17 -15 7 0 -8 -17 -3 0 1 -3 15 0 
60 97 40 83 77 15 89 25 53 50 89 34 95 70 32 32 100 80 58 75 77 43 77 15 0 10 -15 -10 0 -8 10 -16 0 -17 2 -10 0 -22 11 -7 0 -21 1 10 0 8 -17 14 0 3 -8 16 0 -1 -19 -5 0 -3 11 7 0 23 20 -19 0 -3 16 22 0 -10 -12 9 0 22 -13 -8 0 -6 -7 18 0 22 11 10 0 18 17 20 0 24 16 1 0 9 20 -12 0 10 -12 -14 0 3 18 -4 0 13 4 3 0 23 -14 -19 0 11 22 14 0 16 14 24 0 -18 -2 -19 0 10 11 21 0 -7 23 8 0 -19 22 23 0 16 22 9 0 -12 8 15 0 19 1 21 0 13 23 -19 0 3 15 5 0 -1 -14 -24 0 3 -24 -14 0 -18 -10 -2 0 -10 4 6 0 -15 7 -14 0 7 17 -9 0 12 -11 -1 0 
47 66 53 72 91 83 42 86 50 82 91 87 20 68 69 15 73 96 21 14 48 93 46 81 0 -9 1 2 0 -7 15 12 0 21 23 2 0 9 21 23 0 -21 -22 4 0 -1 11 -15 0 17 15 -7 0 -20 -14 -7 0 -22 -10 -19 0 -9 18 -19 0 8 -10 -24 0 -2 9 -16 0 12 13 -20 0 14 12 -16 0 21 -5 21 0 -15 -19 -18 0 9 24 19 0 -4 -3 -22 0 10 20 -18 0 -10 -20 -19 0 13 11 -24 0 -17 -7 9 0 -22 -23 -20 0 22 23 -9 0 -12 21 23 0 14 15 -2 0 -12 -5 1 0 -11 9 -5 0 -20 -24 -11 0 -17 9 21 0 -3 10 2 0 -14 20 -15 0 17 23 -21 0 5 -9 -1 0 -7 16 2 0 -6 -24 -5 0 -4 -13 -17 0 4 16 -2 0 -12 2 -11 0 4 -24 20 0 
62 93 72 97 54 73 42 61 62 42 6 90 25 86 47 68 4 8 47 23 13 53 75 55 0 10 4 2 0 3 21 4 0 12 15 -18 0 21 -18 22 0 14 -13 -15 0 16 -11 6 0 -17 -23 -18 0 2 -6 -21 0 8 10 -8 0 -22 -20 -3 0 -9 7 -2 0 -3 4 23 0 19 -10 -24 0 23 15 -16 0 24 11 -6 0 4 -15 -1 0 -6 18 -20 0 -21 -24 -22 0 -4 -14 20 0 23 -17 13 0 15 5 18 0 21 -8 -23 0 -13 9 -17 0 -20 18 21 0 -14 -8 -21 0 20 24 14 0 -19 -20 3 0 -13 16 22 0 -4 -22 19 0 -9 7 -5 0 7 -18 -6 0 24 -1 -3 0 -20 -23 6 0 7 -1 4 0 3 12 -9 0 -2 8 13 0 -16 14 -19 0 -24 -16 17 0 16 -3 -9 0 2 10 3 0 
29 12 6 48 59 46 89 78 93 58 70 76 93 65 33 48 66 22 8 22 52 82 33 44 0 16 2 -15 0 3 -16 -7 0 9 -11 4 0 -21 13 12 0 22 -8 -5 0 -21 18 4 0 18 19 2 0 22 23 -4 0 -1 10 12 0 -11 -7 23 0 18 14 -17 0 11 -16 3 0 22 11 -1 0 14 21 9 0 -24 10 -8 0 -18 2 11 0 7 -18 -15 0 2 -5 -23 0 3 -7 12 0 20 24 11 0 9 -24 -1 0 4 14 3 0 -6 -3 -1 0 20 -8 12 0 -8 13 -12 0 -21 -20 -21 0 -14 10 -12 0 -23 18 23 0 -14 10 5 0 -14 -9 -16 0 11 -4 14 0 -15 11 -19 0 -12 -11 24 0 20 -22 -14 0 8 19 -8 0 19 -21 -10 0 -22 -1 -18 0 1 21 -3 0 -23 5 -15 0 -22 -10 -1 0 
78 47 56 10 100 81 59 37 4 48 76 26 67 41 74 75 87 88 94 26 73 78 86 4 0 15 21 15 0 -2 15 -13 0 9 -2 -18 0 -9 2 -10 0 -22 13 -9 0 -6 -13 16 0 7 2 -5 0 3 -16 2 0 1 10 -15 0 -8 -14 -2 0 11 24 -8 0 -3 11 -20 0 -17 15 -16 0 -5 21 2 0 8 4 15 0 8 14 21 0 8 -13 -6 0 -9 -16 18 0 15 6 5 0 12 -24 5 0 -8 -10 -22 0 -1 -23 -2 0 19 7 13 0 -12 -23 -12 0 -24 9 -24 0 18 22 14 0 -3 -9 16 0 -17 7 19 0 -2 23 -5 0 -18 -24 -7 0 23 -21 -7 0 4 -20 -23 0 -20 -10 20 0 -15 -5 -9 0 -3 -4 -15 0 8 -19 9 0 -23 -2 14 0 21 -2 7 0 8 -6 -24 0 18 13 -20 0 
18 35 6 13 83 47 11 45 42 64 95 71 58 51 39 79 85 25 19 24 14 12 4 53 0 5 7 -17 0 -4 -21 22 0 -8 15 19 0 -15 24 -14 0 -10 7 18 0 -3 -10 14 0 -15 -23 1 0 7 8 -15 0 17 -11 -4 0 -19 9 -10 0 11 -16 8 0 -23 8 22 0 -6 21 23 0 24 17 16 0 -12 -24 10 0 14 5 -16 0 -1 2 19 0 -9 18 -4 0 7 -23 -5 0 12 8 4 0 3 -5 13 0 -3 -18 -14 0 -10 -19 -18 0 -11 17 23 0 -15 -21 12 0 6 9 -22 0 -7 -3 -12 0 20 -13 -16 0 4 -21 -3 0 24 21 22 0 -21 7 -14 0 -10 -19 -11 0 -3 19 -12 0 4 20 2 0 12 -15 21 0 24 -22 5 0 -15 12 2 0 -21 -19 11 0 23 16 -18 0 -2 -21 7 0 
5 11 8 15 52 88 39 63 7 94 33 4 55 61 43 53 76 13 5 15 89 21 77 34 0 6 -16 -12 0 -10 4 -10 0 4 -18 -10 0 -18 -22 -9 0 -17 13 20 0 -23 -2 17 0 10 -2 -17 0 -22 -11 -7 0 11 16 -6 0 4 -20 -6 0 18 -10 5 0 14 -12 7 0 9 -20 15 0 11 14 8 0 -16 -1 -12 0 13 -21 22 0 -8 -15 -14 0 -23 15 -4 0 9 11 -14 0 -5 -8 1 0 12 -17 -10 0 1 -24 3 0 -16 -2 -16 0 -11 -4 12 0 -21 -6 -23 0 24 10 -4 0 -2 24 16 0 6 12 -3 0 -23 20 -8 0 13 11 -3 0 -21 -18 15 0 20 12 9 0 -17 -7 14 0 2 17 -19 0 20 -21 18 0 -24 18 6 0 20 23 11 0 15 18 22 0 -15 -21 4 0 -23 6 13 0 
5 92 76 3 25 37 91 20 49 57 30 27 31 92 65 4 16 99 86 51 70 70 18 81 0 -24 20 15 0 11 20 -1 0 15 24 -4 0 1 -15 17 0 -13 -22 14 0 -10 -3 -13 0 -3 13 5 0 8 -23 8 0 15 -24 15 0 -9 -22 21 0 16 -24 -13 0 2 -22 -11 0 4 15 -22 0 -18 13 15 0 -13 10 -9 0 -1 -13 -12 0 -9 -23 -7 0 2 -10 20 0 -21 3 2 0 6 -1 9 0 -17 -5 -12 0 9 -4 -5 0 -15 9 -23 0 -18 16 9 0 10 -4 -9 0 -18 16 19 0 -1 24 6 0 13 24 8 0 22 16 -4 0 1 -24 -6 0 7 -16 -15 0 -18 3 14 0 -8 1 8 0 14 -20 -12 0 24 5 11 0 -19 24 3 0 -8 17 -22 0 -15 14 -22 0 -20 6 1 0 -14 -19 12 0 
80 2 66 7 6 61 83 70 98 31 86 75 99 56 20 68 18 1 38 13 38 59 61 18 0 -15 17 -3 0 -6 17 8 0 -3 -4 21 0 2 -21 -14 0 22 -3 21 0 17 -9 12 0 5 -1 -19 0 -20 18 -5 0 19 12 24 0 1 24 -4 0 9 23 -6 0 -4 -18 -15 0 -3 -9 -24 0 17 -4 17 0 21 -7 3 0 -7 23 -12 0 22 21 -2 0 11 13 16 0 1 -19 23 0 -24 12 -2 0 18 -4 9 0 12 -19 -9 0 20 3 20 0 -22 13 8 0 13 -2 -10 0 21 -24 -8 0 22 7 21 0 -6 -19 -6 0 -4 -18 1 0 8 -22 8 0 -20 -9 -18 0 -9 14 -16 0 -15 -14 -5 0 -20 13 3 0 1 3 2 0 7 20 24 0 15 -17 -24 0 7 21 -20 0 16 -20 -14 0 -21 3 17 0 
65 65 100 60 93 41 10 93 33 73 21 12 12 16 75 33 12 34 8 95 24 92 74 45 0 -15 12 -8 0 13 1 24 0 9 17 13 0 16 -8 9 0 -15 5 3 0 -18 -15 -4 0 -7 2 -11 0 19 22 11 0 22 -2 7 0 22 -21 5 0 -23 7 -16 0 -14 -13 24 0 -13 -11 23 0 -13 -14 -20 0 -18 3 11 0 24 15 20 0 -8 -19 -16 0 -2 3 -6 0 -14 3 -17 0 7 1 16 0 -24 2 -6 0 2 17 -19 0 -16 2 12 0 18 -12 -11 0 8 -24 -12 0 -7 3 16 0 -7 19 -8 0 21 -12 15 0 1 -9 -11 0 1 -7 -19 0 -14 3 -10 0 -1 10 17 0 20 -1 4 0 -20 -7 21 0 3 16 -4 0 -1 9 -12 0 -4 1 6 0 21 13 16 0 -20 -4 23 0 -11 -21 2 0 
87 6 78 99 72 97 48 28 20 56 84 69 33 97 81 1 45 81 69 64 16 29 78 42 0 -13 23 5 0 1 -10 -9 0 -22 13 -23 0 1 -16 4 0 -2 12 8 0 -14 8 -13 0 -5 22 2 0 4 7 20 0 -17 -22 -1 0 15 22 -12 0 -13 18 4 0 -5 -7 -14 0 -13 5 -10 0 -1 13 -8 0 -14 5 21 0 -1 24 -7 0 13 -18 -20 0 10 14 6 0 -5 9 -23 0 -19 23 -24 0 -21 -15 -8 0 -24 4 10 0 18 20 23 0 -3 -16 -6 0 -17 -10 15 0 19 1 -23 0 -14 12 14 0 -24 7 -6 0 11 9 -4 0 -16 6 -3 0 2 -22 -6 0 1 -17 20 0 16 6 21 0 12 -11 -9 0 1 -2 -1 0 -9 23 -14 0 -12 19 17 0 -5 13 -8 0 16 -3 16 0 24 17 13 0 
38 37 87 69 90 81 36 97 99 66 36 47 72 100 76 40 33 51 35 68 41 89 75 45 0 12 -9 7 0 -12 9 -4 0 3 19 -17 0 -7 -13 12 0 -20 5 11 0 6 5 -7 0 -4 -2 -12 0 -6 4 -18 0 23 -19 12 0 -15 9 3 0 7 16 -5 0 -12 -5 -9 0 15 20 -12 0 -23 21 -9 0 15 4 9 0 -16 19 2 0 16 -20 8 0 13 -9 -15 0 10 -17 14 0 -1 7 -13 0 -9 19 -2 0 -10 16 -5 0 -17 6 -17 0 -12 -16 24 0 -13 17 12 0 -2 -24 7 0 -23 2 20 0 22 8 -21 0 22 10 20 0 -10 -24 -11 0 -22 23 24 0 -5 20 16 0 -9 4 8 0 -16 20 -4 0 -19 23 12 0 -21 -8 20 0 -5 -9 6 0 23 12 -19 0 7 17 -20 0 -22 -8 -21 0 
84 16 43 69 40 16 10 97 88 29 31 40 64 3 51 70 42 26 83 77 72 16 75 24 0 -7 -5 -3 0 -14 -13 -19 0 -23 -21 24 0 14 -1 20 0 21 19 18 0 -24 -4 -21 0 10 -2 1 0 -20 -1 24 0 -3 -4 -2 0 -3 16 -17 0 -22 7 -4 0 -14 18 11 0 -6 12 -1 0 13 17 -24 0 21 5 -7 0 -8 -14 1 0 -5 11 8 0 -14 6 16 0 14 5 -23 0 12 10 -21 0 -24 -13 11 0 -22 -3 -10 0 4 -15 -7 0 21 12 17 0 6 -8 15 0 -14 19 4 0 16 -17 21 0 19 -9 2 0 -3 -1 8 0 20 11 17 0 -24 -19 -22 0 -17 -18 -12 0 3 -13 8 0 9 -20 -4 0 -2 -15 18 0 21 17 -18 0 8 -21 18 0 -5 23 -2 0 -4 18 7 0 -18 -12 -20 0 
59 24 46 59 38 84 64 58 34 64 79 27 92 23 35 58 28 20 83 67 45 64 61 39 0 -24 -15 -22 0 -1 -17 -18 0 5 -19 20 0 -1 20 1 0 -22 -5 15 0 4 -14 2 0 -19 22 23 0 -9 11 1 0 4 2 -7 0 -21 5 -1 0 9 -18 6 0 1 -12 -3 0 13 5 -14 0 5 -6 15 0 24 -8 11 0 7 -21 -8 0 -10 18 6 0 -15 7 -16 0 24 -12 -18 0 10 12 -5 0 9 8 -19 0 -23 -15 -9 0 12 21 9 0 6 -1 -6 0 3 11 15 0 -4 -17 20 0 -3 23 18 0 5 21 15 0 21 5 -6 0 -23 8 22 0 -15 22 5 0 2 -3 -7 0 22 -8 20 0 -14 3 -21 0 12 -15 19 0 2 14 -15 0 -23 8 -7 0 -4 -9 -13 0 18 -11 5 0 -19 17 19 0 
