p cnf 15 40
79 93 54 21 47 57 28 21 9 11 32 50 59 94 15 0 2 -11 -12 0 -8 -7 -14 0 -6 3 4 0 -1 5 -1 0 6 -11 -15 0 -7 11 15 0 9 7 -2 0 12 6 15 0 5 4 3 0 12 9 12 0 7 3 5 0 10 -6 4 0 11 -12 -14 0 9 -10 4 0 -7 -11 13 0 -6 -3 6 0 -3 8 -14 0 -2 3 -11 0 3 -13 8 0 5 4 12 0 -9 12 13 0 -3 13 9 0 1 7 -11 0 13 -14 -4 0 8 -14 1 0 -12 -13 -5 0 8 -12 8 0 1 -12 -6 0 -2 -10 -1 0 12 10 12 0 -10 -1 15 0 14 -3 14 0 8 4 3 0 -8 -4 8 0 -5 -1 -3 0 -2 8 -3 0 1 5 -15 0 -2 1 14 0 -13 15 -7 0 -5 3 -5 0 
64 73 87 81 66 76 83 38 47 20 32 79 6 17 34 0 13 9 4 0 -11 7 -5 0 11 13 3 0 6 -7 -4 0 -1 -3 -11 0 5 14 2 0 13 -10 3 0 -12 13 3 0 -12 6 -12 0 -6 7 14 0 12 -15 -8 0 7 -13 6 0 10 5 10 0 -7 1 11 0 -12 3 -1 0 5 -4 -10 0 -8 -13 1 0 7 -11 8 0 1 -13 4 0 7 -12 -7 0 -6 10 -7 0 -2 5 6 0 10 -2 6 0 5 7 -6 0 7 13 -5 0 4 -13 -12 0 13 10 -14 0 2 8 12 0 -10 -3 4 0 -8 -6 -9 0 13 6 8 0 4 -2 -10 0 -3 -11 -15 0 -8 9 -10 0 -5 1 3 0 11 -2 -9 0 -5 -15 -1 0 11 8 -1 0 15 -2 -10 0 -14 13 -3 0 
43 98 26 92 65 84 21 6 45 8 37 7 61 88 70 0 -15 -12 13 0 -15 -7 -3 0 1 -14 -3 0 -8 -9 -7 0 -2 -13 14 0 -1 -12 15 0 9 13 10 0 12 -14 4 0 12 4 -12 0 5 7 -13 0 14 -15 14 0 -4 7 14 0 -11 14 1 0 -5 4 -11 0 -1 5 14 0 -3 -15 6 0 12 -2 15 0 12 13 3 0 -7 13 -12 0 14 -15 -9 0 8 7 -2 0 -5 14 -9 0 10 -11 -15 0 11 9 3 0 -8 -10 -13 0 11 9 3 0 1 -10 -13 0 -7 -9 -4 0 -13 -6 -8 0 -1 5 -11 0 -12 3 -5 0 10 -11 -6 0 -14 -10 9 0 -5 -7 -14 0 3 -13 12 0 13 6 -4 0 -2 -3 -2 0 7 -14 -6 0 -4 5 11 0 15 -13 15 0 
84 92 25 24 91 46 28 87 87 62 52 18 75 48 80 0 -5 -3 -4 0 15 -1 -15 0 -14 2 6 0 -8 -9 -11 0 13 -14 -15 0 -11 -2 -9 0 10 2 -15 0 -8 14 11 0 7 10 -8 0 -11 6 -13 0 7 -6 10 0 -2 8 5 0 7 13 7 0 -15 -9 -5 0 8 -2 -1 0 7 -11 -10 0 -9 2 10 0 9 5 -6 0 4 15 8 0 -14 15 -10 0 -1 -5 4 0 -8 15 -8 0 -11 -8 -13 0 15 11 -12 0 -3 -7 13 0 10 -7 11 0 14 12 -13 0 -7 -1 11 0 -2 -6 14 0 -5 -13 10 0 -13 2 -10 0 1 2 -13 0 -5 -12 -15 0 1 5 -13 0 -8 12 -15 0 3 -10 11 0 -12 -13 10 0 -12 -5 12 0 -4 8 -9 0 -14 2 13 0 
63 75 19 79 19 26 15 52 45 28 28 62 18 81 85 0 -5 -8 -1 0 -14 -5 -6 0 13 -1 -6 0 -2 3 -9 0 8 5 3 0 -4 -9 8 0 1 -8 11 0 -10 11 7 0 -15 -11 -5 0 7 -3 -4 0 14 -12 -3 0 10 -8 -4 0 -7 -5 -10 0 -3 1 11 0 -9 -13 3 0 1 -11 2 0 4 7 15 0 13 14 -10 0 8 6 -14 0 10 -15 4 0 -14 -9 14 0 10 -12 3 0 2 4 -2 0 -10 -1 -3 0 -10 8 -4 0 13 -1 5 0 12 5 10 0 -6 14 -7 0 -3 -4 -10 0 3 -7 11 0 2 8 5 0 4 9 -3 0 14 5 -11 0 1 -15 -5 0 -6 -11 2 0 -9 -11 -6 0 -14 6 -8 0 -12 8 -15 0 -11 -4 14 0 3 -10 15 0 
16 98 31 15 49 96 61 39 62 43 48 46 96 54 65 0 3 -7 -3 0 -2 7 10 0 12 14 4 0 11 12 -4 0 -12 -10 -12 0 -10 15 6 0 2 13 14 0 3 5 -1 0 -7 -15 -1 0 9 1 11 0 -5 10 -12 0 13 6 7 0 1 -11 9 0 -15 -1 12 0 -2 -10 -11 0 -7 -12 5 0 1 8 7 0 1 15 8 0 4 -1 2 0 15 4 9 0 10 -2 12 0 -1 -7 11 0 -15 2 1 0 -14 -8 -3 0 14 -13 12 0 11 -10 -4 0 6 3 -11 0 7 6 -2 0 -1 -2 -13 0 9 -13 -5 0 -11 13 -4 0 3 -4 -5 0 9 14 2 0 10 -13 -8 0 1 -8 -12 0 -4 -14 -10 0 -15 6 -12 0 -6 -12 -13 0 9 -12 -10 0 13 1 -6 0 
24 47 41 77 86 35 10 35 74 93 18 65 84 98 28 0 5 15 8 0 1 -6 14 0 -5 12 -15 0 -14 13 -8 0 2 -15 -6 0 15 2 -12 0 -11 3 -4 0 5 -12 -10 0 7 6 3 0 -8 4 14 0 -8 14 6 0 -10 5 12 0 10 4 2 0 -4 2 -10 0 1 2 8 0 2 -12 -14 0 -2 -9 13 0 -5 -15 14 0 6 -12 8 0 14 -2 9 0 -1 3 8 0 -5 -1 12 0 6 2 12 0 7 -5 14 0 4 6 11 0 -12 9 -7 0 12 -14 11 0 -3 12 -15 0 6 7 -14 0 10 -15 -6 0 -10 7 15 0 6 5 -8 0 2 3 -5 0 11 -12 -13 0 -12 -7 13 0 8 7 -3 0 2 8 -13 0 7 15 -5 0 -13 2 14 0 -13 -10 14 0 
78 36 56 2 83 51 16 42 69 42 91 12 44 93 32 0 15 -14 15 0 -2 -4 13 0 15 -3 7 0 1 2 -10 0 1 13 14 0 -3 6 -14 0 -15 -5 -9 0 -11 -8 9 0 -11 -6 3 0 -4 14 -10 0 -4 -8 -12 0 -1 15 9 0 7 -13 -5 0 -4 -7 8 0 -1 -7 -13 0 -4 -15 -9 0 -8 12 5 0 10 -11 6 0 9 1 -12 0 -14 -13 4 0 -6 14 13 0 -5 -3 -8 0 -2 15 11 0 -8 -2 -11 0 -7 5 8 0 -1 12 14 0 12 -15 -11 0 -6 -3 6 0 -3 1 3 0 -1 -2 -11 0 1 -8 14 0 -8 -11 -12 0 9 -1 4 0 -14 9 13 0 -8 3 -1 0 12 -10 8 0 11 -6 -1 0 -5 -2 15 0 10 8 -6 0 -7 -5 -4 0 
38 98 8 88 70 22 18 65 7 70 70 12 29 13 21 0 -4 7 -6 0 -5 -3 4 0 -10 6 -4 0 -5 -2 -14 0 15 9 -3 0 6 -7 10 0 15 -7 -2 0 -14 6 -11 0 6 13 5 0 -12 -8 13 0 -12 14 5 0 -7 -9 12 0 -1 -6 4 0 12 -7 -14 0 -1 14 -1 0 14 -13 -11 0 6 13 -11 0 6 14 -11 0 4 -10 -9 0 5 -2 -7 0 14 -7 -15 0 -5 3 5 0 1 15 3 0 -15 -3 -2 0 14 -10 15 0 6 2 -11 0 -5 14 -1 0 2 14 -4 0 -5 1 14 0 11 4 7 0 -1 -9 -3 0 11 5 -10 0 7 -3 -14 0 -13 11 15 0 3 2 8 0 2 -3 2 0 -8 3 -6 0 -2 3 -5 0 2 14 -13 0 10 14 -7 0 
50 70 73 57 97 16 1 77 40 35 65 62 20 33 35 0 12 9 4 0 10 14 -2 0 -4 10 -9 0 12 6 -4 0 14 1 12 0 -4 11 5 0 14 -10 -7 0 -5 13 3 0 -4 10 -9 0 -1 -14 -1 0 3 12 10 0 -2 -12 -15 0 8 3 8 0 13 -5 -1 0 7 5 -11 0 14 -8 -4 0 3 -8 1 0 -3 4 -8 0 5 -15 8 0 -13 -2 8 0 14 -2 -15 0 13 -10 7 0 5 -12 -3 0 -15 14 5 0 -3 1 9 0 -11 -7 15 0 7 -13 -2 0 10 -11 4 0 2 5 -15 0 5 9 -13 0 8 -11 8 0 -2 -13 -5 0 4 -11 -12 0 4 5 -6 0 -14 13 12 0 15 -8 6 0 4 11 -1 0 -5 -11 9 0 -7 11 6 0 4 -15 -12 0 
61 62 98 16 60 95 74 36 36 60 50 75 62 85 18 0 15 1 13 0 -2 -4 10 0 -1 -15 -10 0 12 -1 4 0 -9 -12 -1 0 -13 -1 -6 0 -4 11 8 0 -11 -1 14 0 -3 12 -6 0 2 -11 4 0 -10 -3 -15 0 -9 -3 12 0 9 7 10 0 5 -12 2 0 14 5 11 0 -4 8 -7 0 -8 -15 -7 0 3 9 12 0 -7 2 15 0 13 8 13 0 -4 -3 15 0 13 -1 4 0 -6 15 11 0 -15 13 12 0 11 -13 12 0 -14 -11 3 0 2 15 -3 0 -8 -9 -8 0 -2 -13 -4 0 3 -10 2 0 1 13 -6 0 -5 -6 -1 0 13 15 13 0 -9 -5 -15 0 -14 -8 -14 0 12 -10 11 0 10 6 5 0 -2 8 -9 0 -5 14 13 0 15 4 9 0 
3 10 94 62 22 47 92 81 71 70 58 85 82 71 60 0 2 -14 13 0 14 7 12 0 5 2 1 0 5 13 5 0 -7 12 1 0 -9 2 9 0 -10 9 -13 0 2 6 11 0 10 -7 9 0 2 5 9 0 1 2 -11 0 10 8 6 0 -15 5 1 0 7 -2 12 0 15 -3 -6 0 -5 -6 -7 0 13 5 11 0 5 12 -13 0 -4 13 -4 0 -13 1 6 0 -5 2 15 0 2 5 3 0 -5 -7 3 0 4 -11 6 0 -15 3 11 0 13 -12 -15 0 1 -3 1 0 -14 3 4 0 -11 -3 10 0 -13 -9 12 0 -11 2 5 0 -14 13 5 0 1 12 -3 0 13 12 5 0 -2 -7 2 0 10 -11 -13 0 -7 -8 14 0 -15 -1 -2 0 4 3 10 0 6 4 10 0 
99 17 43 52 70 38 75 76 87 27 13 33 45 95 2 0 -15 -11 -8 0 -1 -3 5 0 3 -7 14 0 -4 7 4 0 -10 -12 -7 0 12 -1 -12 0 8 -14 11 0 6 -11 12 0 14 9 -5 0 6 11 -9 0 -14 -6 -4 0 13 -6 -12 0 13 8 1 0 -4 9 -4 0 13 -14 -1 0 11 -5 15 0 -5 11 6 0 -5 -1 13 0 5 -8 -15 0 -1 -3 2 0 5 -14 12 0 15 2 13 0 -5 -13 1 0 5 -2 -15 0 -11 -15 -11 0 -8 -5 7 0 -12 5 -11 0 15 -5 -7 0 4 6 5 0 13 5 4 0 15 1 -14 0 7 -12 -5 0 -12 13 -4 0 3 9 -11 0 5 12 -15 0 -11 1 -14 0 -10 -9 -2 0 10 -13 9 0 -13 -14 -7 0 8 -11 -10 0 
66 17 71 33 74 19 28 33 66 48 58 33 90 15 71 0 -12 -4 -7 0 -8 -12 6 0 5 15 -7 0 2 6 13 0 15 -2 9 0 -2 -15 9 0 11 8 -5 0 9 -5 10 0 1 -5 -9 0 14 -4 -6 0 3 -14 -2 0 6 5 -8 0 -11 -13 7 0 -6 4 1 0 10 4 5 0 -8 -1 2 0 14 15 -5 0 14 12 -11 0 3 5 -2 0 -6 -4 -3 0 -9 -12 -9 0 -1 11 -10 0 6 4 12 0 -4 8 -10 0 15 -14 1 0 -15 2 6 0 -9 2 -11 0 -10 -3 -10 0 -5 -3 -13 0 -4 10 7 0 -2 -10 14 0 10 13 -15 0 -6 4 -6 0 5 -11 -14 0 -12 -13 -10 0 -11 -4 12 0 -4 11 15 0 -11 1 3 0 -1 14 4 0 -8 12 -2 0 
92 35 46 45 66 7 90 62 7 75 61 59 95 98 22 0 2 -4 2 0 5 -13 -14 0 -15 -13 -12 0 -15 -10 11 0 -1 -3 12 0 4 -8 2 0 -6 -5 10 0 14 -13 -4 0 2 13 -6 0 13 -8 -1 0 15 2 -8 0 -6 -1 -15 0 6 15 -14 0 -6 14 1 0 13 -3 11 0 13 4 3 0 5 7 -13 0 -4 14 15 0 -9 -13 1 0 5 -14 -8 0 9 1 -14 0 12 -2 -10 0 -14 13 -8 0 -11 -2 -13 0 15 -11 5 0 -10 4 8 0 6 -7 -5 0 1 -11 2 0 -14 12 14 0 -1 4 -13 0 -2 -15 3 0 -10 14 -7 0 -13 14 12 0 -7 -12 -5 0 -6 -10 11 0 14 12 -13 0 -2 -5 -2 0 11 -12 14 0 15 -6 7 0 -15 10 -14 0 
49 39 6 65 1 28 83 73 83 57 78 14 30 46 97 0 3 15 12 0 -7 4 -7 0 -3 -5 12 0 11 -3 15 0 2 10 -14 0 8 4 -10 0 5 -15 -10 0 14 13 -9 0 -2 -3 15 0 -3 -2 7 0 10 1 14 0 10 -5 4 0 7 14 7 0 3 2 1 0 -8 -4 7 0 -6 -3 5 0 -12 13 3 0 10 -5 8 0 13 12 9 0 10 2 -14 0 4 -6 12 0 8 -1 12 0 -10 15 -9 0 -5 6 -10 0 2 12 1 0 2 6 7 0 6 -3 -1 0 -7 -4 -3 0 11 10 -13 0 -10 -8 -7 0 -9 -13 -14 0 7 -11 5 0 6 5 -9 0 13 -3 12 0 -10 14 -5 0 -7 -13 3 0 -6 -4 2 0 -4 -3 -13 0 -1 -11 -10 0 -9 2 -4 0 
3 58 25 92 97 93 44 12 11 88 88 23 61 49 57 0 -15 10 15 0 13 -7 11 0 -13 -10 14 0 13 -10 -1 0 -9 -6 4 0 -12 -10 -13 0 5 4 11 0 -9 6 3 0 -7 1 12 0 15 14 9 0 -13 -10 -7 0 -5 12 13 0 5 -2 13 0 -9 -2 11 0 4 7 11 0 9 -1 -9 0 -11 9 -2 0 -10 -5 8 0 13 -14 10 0 4 10 5 0 9 -13 -8 0 14 3 -2 0 11 8 -5 0 9 -8 -2 0 11 1 10 0 -12 10 7 0 -10 2 9 0 10 11 15 0 9 3 -1 0 6 -1 6 0 11 -10 6 0 -11 8 7 0 -15 -4 2 0 -13 -12 9 0 15 10 11 0 7 6 -11 0 6 12 1 0 -9 -3 -4 0 7 -12 -13 0 7 -14 2 0 
