p cnf 21 40
7 28 63 50 57 35 87 13 43 39 17 21 79 6 79 81 92 61 55 26 95 0 7 13 -20 0 3 -12 19 0 -16 -21 10 0 -14 -2 -10 0 -3 -15 18 0 -21 10 3 0 4 12 2 0 4 -19 -6 0 -14 5 13 0 -4 -7 -5 0 -16 10 -19 0 7 20 5 0 2 14 6 0 -19 -1 -3 0 -7 -12 -10 0 -21 9 4 0 -18 10 13 0 -15 3 17 0 -19 20 9 0 -20 -13 1 0 -7 -14 -5 0 -7 -2 1 0 11 -4 -13 0 -10 4 19 0 9 3 5 0 -4 19 -11 0 -15 1 4 0 5 -2 9 0 5 -18 1 0 15 13 -3 0 17 1 -19 0 15 -4 -7 0 -21 -2 -14 0 -3 17 6 0 8 -17 -6 0 -15 6 -3 0 20 -7 -5 0 15 14 -3 0 -14 -6 12 0 13 10 16 0 
72 56 41 91 24 90 91 48 4 15 85 89 96 2 7 36 18 80 73 17 7 0 -8 -10 14 0 4 -7 4 0 -17 5 -20 0 13 -21 8 0 9 -14 21 0 1 6 3 0 -21 6 8 0 -10 8 -15 0 12 -9 -17 0 -16 -5 12 0 19 13 18 0 -4 -12 9 0 17 -4 -2 0 -19 -17 -13 0 17 3 2 0 7 -9 -1 0 -2 -5 11 0 7 20 14 0 10 -9 15 0 -7 -19 -21 0 -10 -20 -18 0 -2 5 -9 0 -17 14 6 0 -14 13 -3 0 -16 2 12 0 -1 -16 1 0 -19 -8 -13 0 -17 8 -6 0 20 -2 14 0 13 10 19 0 10 -20 -16 0 -9 -18 -12 0 -10 12 -14 0 5 9 17 0 -8 7 17 0 -15 -18 2 0 -8 -20 3 0 11 -16 4 0 -14 -16 -11 0 20 16 -10 0 
67 4 5 22 98 75 60 91 14 34 64 1 90 81 5 83 47 12 95 46 77 0 10 4 13 0 10 -7 -19 0 -5 -19 4 0 10 -12 5 0 -15 -1 -9 0 -16 -12 13 0 15 -16 -17 0 -5 7 -12 0 -15 19 5 0 1 14 -18 0 17 16 -6 0 5 -4 -13 0 11 17 5 0 11 -3 5 0 12 -16 15 0 5 7 12 0 -2 -8 -12 0 8 14 12 0 19 -16 13 0 12 -9 -3 0 12 18 -17 0 14 10 19 0 -7 -18 -6 0 -2 1 15 0 8 -21 -15 0 20 -7 15 0 -11 8 -13 0 18 17 -6 0 18 -4 -2 0 9 10 17 0 16 1 12 0 21 -9 -10 0 -7 21 -16 0 -1 -8 6 0 -19 16 17 0 -6 3 9 0 -18 -9 -14 0 21 20 18 0 -3 4 -19 0 17 16 19 0 
29 1 46 42 81 1 21 95 44 79 10 78 46 24 16 65 98 55 33 27 50 0 -4 -5 1 0 5 14 -4 0 9 -21 -7 0 3 -21 -10 0 1 -17 -18 0 1 21 8 0 1 -6 -21 0 -6 -7 -21 0 1 11 -4 0 -14 15 16 0 -21 9 20 0 -16 -21 8 0 7 -4 -13 0 -4 21 6 0 9 -3 5 0 -10 -11 21 0 9 1 -13 0 5 16 11 0 9 -15 1 0 9 16 10 0 5 2 11 0 -20 12 -4 0 -5 -19 -13 0 -2 -16 6 0 -13 4 -20 0 -3 -6 -16 0 1 -12 10 0 -12 -18 -9 0 15 -7 -4 0 1 21 -19 0 -21 -19 14 0 21 2 -12 0 20 -9 18 0 17 -4 -11 0 -7 6 7 0 -14 -16 -7 0 4 -7 11 0 3 -11 -13 0 18 1 19 0 15 18 20 0 
25 5 100 80 76 57 22 68 9 14 23 36 20 87 34 14 8 68 33 91 54 0 11 -10 20 0 -16 -12 -15 0 -2 14 18 0 -16 8 -4 0 -9 15 6 0 11 -5 -8 0 2 -13 -17 0 -2 -19 -17 0 11 5 -17 0 18 -7 15 0 12 14 11 0 9 14 12 0 -11 -5 -14 0 10 -4 7 0 13 -1 11 0 -14 5 -12 0 -18 14 -21 0 -5 12 1 0 18 13 -16 0 -14 -2 -12 0 -9 18 -5 0 -7 -10 -17 0 15 5 -12 0 -9 -3 -19 0 -20 -18 11 0 -13 -1 -7 0 3 -20 8 0 -2 8 4 0 -12 7 21 0 8 16 19 0 14 20 -19 0 -18 -19 18 0 6 17 20 0 11 -14 -19 0 -15 -18 5 0 8 6 14 0 7 -12 13 0 -11 -2 21 0 10 -8 -3 0 15 -14 -8 0 
93 82 90 90 40 100 37 100 14 61 75 74 60 33 82 48 63 94 8 35 68 0 -8 11 7 0 -13 -21 11 0 4 15 13 0 -7 17 -10 0 -17 3 10 0 3 -18 -10 0 17 -8 -5 0 14 -21 -13 0 16 -15 -5 0 10 -18 -15 0 18 -9 19 0 1 -12 -1 0 13 14 -16 0 -1 -20 17 0 -15 1 12 0 -16 8 21 0 -19 16 7 0 20 4 -5 0 15 -3 -16 0 12 21 20 0 3 -18 -15 0 -11 13 18 0 16 -19 14 0 -20 7 -12 0 2 -7 19 0 -13 -16 5 0 -14 8 13 0 1 20 -19 0 -17 -5 -14 0 11 4 18 0 19 -3 12 0 13 11 -19 0 -18 -9 -17 0 -18 21 -1 0 -17 -12 18 0 -8 -16 -12 0 13 10 21 0 11 4 -14 0 8 11 -9 0 20 12 20 0 
16 51 89 85 28 44 47 24 48 66 44 61 53 81 46 43 30 49 99 45 21 0 4 -2 -11 0 15 10 21 0 1 -11 -3 0 15 -14 18 0 19 -20 -11 0 14 -12 -13 0 -8 10 9 0 -20 18 -1 0 -10 19 -7 0 -5 12 6 0 -1 -21 10 0 -12 21 14 0 8 4 -8 0 -7 15 21 0 17 -15 -13 0 -2 -18 -1 0 -11 -20 -11 0 -16 -1 -15 0 19 -1 -20 0 15 2 -9 0 19 -17 -18 0 8 -17 13 0 8 -3 -13 0 18 -9 -8 0 7 18 -11 0 20 12 1 0 -21 4 -17 0 1 13 -18 0 21 -16 -4 0 -1 -4 -9 0 -6 18 -17 0 -20 6 14 0 -12 -5 7 0 -16 -13 -19 0 5 -6 -12 0 16 -9 4 0 -12 -17 -12 0 -13 11 -5 0 -8 14 -13 0 10 11 4 0 
47 78 95 74 19 87 66 40 4 51 29 86 6 98 33 9 4 54 50 72 49 0 -14 2 4 0 -12 -17 15 0 14 -3 19 0 3 -1 8 0 10 2 14 0 17 13 -6 0 10 4 17 0 15 -14 -15 0 -3 -11 4 0 21 2 -21 0 14 -11 2 0 11 21 -1 0 5 6 8 0 9 -19 -12 0 16 -1 9 0 4 -8 15 0 -9 -6 -3 0 21 6 1 0 10 -9 21 0 -12 10 20 0 -9 -6 21 0 16 5 14 0 -1 5 -9 0 -15 -6 -5 0 -13 1 8 0 16 20 17 0 -15 -9 -19 0 -1 7 13 0 -1 19 9 0 17 -16 -8 0 21 4 14 0 3 -4 5 0 -7 -17 16 0 -12 4 7 0 -19 -10 -9 0 -19 8 17 0 19 18 10 0 -7 20 5 0 -10 7 1 0 8 20 -18 0 
26 82 12 73 58 29 10 34 27 79 100 4 46 41 50 80 41 87 80 87 31 0 12 -11 15 0 14 5 16 0 -20 4 -17 0 -1 -12 5 0 10 -20 11 0 19 -15 8 0 -3 1 19 0 -2 -9 5 0 -10 19 -15 0 -7 -14 -13 0 -3 21 -14 0 -2 6 10 0 15 -10 18 0 7 -16 -4 0 -18 -13 21 0 4 21 17 0 13 -5 17 0 1 21 6 0 14 -10 -7 0 -5 2 -4 0 -14 -3 17 0 -12 4 15 0 -4 -6 -9 0 17 -19 -5 0 16 -5 -21 0 -14 -10 -3 0 12 -9 -4 0 11 13 6 0 -3 19 -21 0 2 7 6 0 9 -15 12 0 -18 -4 -12 0 2 10 -12 0 -14 -7 9 0 11 -13 5 0 -21 -10 11 0 9 5 -20 0 -11 -20 7 0 11 20 -5 0 1 4 -6 0 
7 82 49 7 55 74 97 89 77 56 43 72 17 46 73 28 63 88 29 4 16 0 -9 -18 10 0 7 21 14 0 21 -19 -3 0 -7 17 2 0 14 5 17 0 -11 13 10 0 14 11 5 0 15 6 -14 0 -9 12 11 0 13 6 3 0 -10 -15 -10 0 -18 15 -12 0 6 -21 -16 0 -13 -12 -5 0 14 18 -8 0 20 -7 14 0 -12 15 -13 0 1 9 -2 0 10 1 15 0 5 11 -3 0 20 12 7 0 18 19 -6 0 -19 9 -1 0 -2 7 -3 0 -12 3 -7 0 -6 -18 11 0 -21 17 5 0 -18 -19 15 0 11 -6 -13 0 4 13 -1 0 -5 21 10 0 18 -12 17 0 18 -10 -8 0 -4 13 -18 0 -15 16 4 0 19 -20 9 0 12 -16 19 0 7 21 3 0 10 -19 -17 0 -13 -20 -2 0 
60 74 71 8 69 61 82 55 65 30 42 17 2 61 76 31 95 18 69 8 36 0 -17 -16 19 0 -7 -5 -4 0 -6 -11 19 0 -20 15 6 0 -16 20 1 0 -11 -10 -4 0 8 -6 16 0 -9 -10 -8 0 -6 -19 18 0 20 -15 -18 0 -19 7 15 0 6 -17 -16 0 1 -12 -21 0 2 8 3 0 -4 7 14 0 7 -5 15 0 -12 -9 8 0 -4 21 18 0 -20 15 -1 0 -6 13 8 0 21 18 2 0 16 18 -3 0 -21 4 -16 0 11 13 17 0 10 -7 -16 0 10 20 -19 0 13 -14 6 0 12 -14 -18 0 9 -19 -7 0 11 -10 11 0 6 -15 2 0 1 -20 18 0 -6 -5 19 0 3 -21 7 0 11 -18 10 0 8 -11 -5 0 9 16 -10 0 2 21 12 0 -21 -20 16 0 5 -4 5 0 
22 86 29 67 61 17 68 58 99 1 48 32 40 2 49 7 30 64 93 31 20 0 -1 6 14 0 7 -11 -4 0 -10 17 -4 0 18 16 2 0 -7 -11 -12 0 -20 13 15 0 10 -13 -18 0 16 18 10 0 -7 -13 -1 0 -14 21 -11 0 -3 -18 9 0 17 -12 -14 0 19 9 17 0 12 4 19 0 14 8 -10 0 -21 4 3 0 -6 5 20 0 1 2 10 0 4 -16 21 0 -8 20 5 0 -10 15 -17 0 -19 -8 17 0 19 -1 -8 0 4 9 15 0 16 -6 -16 0 -18 2 19 0 12 -2 10 0 20 -12 15 0 19 -6 20 0 -18 -7 20 0 -3 15 -2 0 -3 13 7 0 -18 -21 -18 0 -4 -20 -17 0 -11 -17 19 0 17 21 -20 0 11 3 12 0 19 -2 -16 0 11 18 -16 0 -1 -10 -20 0 
14 11 84 97 67 93 78 70 89 42 46 50 94 85 52 93 60 85 61 29 81 0 11 21 -7 0 10 20 1 0 20 11 19 0 -2 -15 -19 0 -17 2 8 0 18 5 -19 0 7 -3 -17 0 14 -17 -14 0 3 -11 7 0 13 -2 -3 0 18 11 12 0 -19 13 1 0 11 -19 -15 0 -1 11 -8 0 -5 9 -2 0 -20 -21 5 0 6 3 -7 0 11 20 12 0 15 -10 19 0 -10 15 -4 0 -9 6 -11 0 15 -19 3 0 19 -15 5 0 11 9 8 0 1 9 20 0 -21 -18 19 0 -3 -1 13 0 19 -16 -13 0 15 -9 10 0 -4 -15 -20 0 17 12 -3 0 -19 2 4 0 19 18 -4 0 11 9 14 0 -21 -5 1 0 19 9 20 0 6 14 4 0 -18 -20 -6 0 16 15 -11 0 10 13 -7 0 
88 77 88 27 67 9 47 75 38 23 98 81 59 70 48 5 89 48 25 96 84 0 -9 19 -7 0 -5 18 7 0 -3 7 -8 0 -7 12 7 0 -9 -4 8 0 -9 8 12 0 -10 -8 -14 0 -5 8 11 0 17 -12 14 0 -2 -15 -1 0 15 3 11 0 -2 6 1 0 3 -9 -12 0 21 -12 -13 0 4 1 -15 0 -16 6 -3 0 7 12 10 0 14 13 -3 0 18 16 -20 0 7 15 4 0 15 -19 -11 0 17 1 -3 0 -9 2 -11 0 2 -12 -11 0 -17 -4 -1 0 -12 14 16 0 -12 4 -9 0 1 -13 -12 0 19 4 -14 0 20 -7 10 0 -3 14 10 0 12 -15 -4 0 5 17 -12 0 19 -11 -8 0 -12 13 -18 0 15 16 -18 0 19 -12 -20 0 11 8 -12 0 6 5 -21 0 2 -17 -21 0 
1 94 54 5 79 57 40 47 2 82 68 29 77 24 17 97 46 6 33 31 76 0 -16 -8 12 0 16 8 -14 0 15 13 -4 0 -11 -15 11 0 19 -13 3 0 13 21 16 0 -7 20 -4 0 1 16 -18 0 21 19 8 0 -16 -7 12 0 -4 9 -3 0 -15 6 3 0 -2 -21 14 0 -1 12 -10 0 12 5 4 0 21 -16 5 0 10 1 6 0 19 -1 -4 0 -11 -4 -20 0 16 -12 3 0 -13 18 -6 0 20 -16 6 0 -18 -7 -18 0 -9 10 6 0 18 -8 15 0 -6 -15 18 0 7 -5 -15 0 -19 -9 -10 0 2 -11 7 0 11 -13 -11 0 8 -5 -20 0 -8 2 1 0 15 -13 -1 0 13 -2 -7 0 14 -19 13 0 2 12 -11 0 -18 13 1 0 -7 20 -8 0 -20 -12 -14 0 -15 9 1 0 
15 27 33 71 100 52 93 69 14 6 73 6 10 32 33 66 41 36 64 34 36 0 1 -19 17 0 -1 -11 -17 0 5 14 -18 0 10 20 -6 0 -17 2 7 0 -11 14 -19 0 16 6 2 0 -3 17 16 0 -20 -1 -17 0 13 -11 -19 0 -5 -2 11 0 3 -15 7 0 -5 21 2 0 12 15 9 0 -7 -1 -15 0 -2 17 -6 0 -20 7 15 0 7 20 -1 0 14 -3 13 0 12 -7 13 0 7 16 8 0 13 8 6 0 -18 -20 -16 0 3 -16 7 0 15 -21 -6 0 20 1 -10 0 -12 11 -19 0 -16 4 7 0 12 -3 -12 0 -8 -5 1 0 -15 -18 9 0 -20 -6 15 0 1 15 -1 0 17 6 -14 0 -6 18 -5 0 -16 15 -12 0 15 -21 -16 0 -20 21 14 0 10 8 7 0 -10 -3 20 0 
60 28 51 28 35 13 53 17 70 48 59 33 58 95 47 86 89 24 90 90 74 0 -3 -16 17 0 -5 15 4 0 -2 12 -1 0 -5 16 -15 0 16 -3 -8 0 17 7 -17 0 -8 15 -4 0 17 11 -21 0 -19 11 9 0 -14 -10 -15 0 5 17 -14 0 -9 3 -13 0 19 -8 -13 0 18 -8 19 0 7 15 4 0 10 -16 -12 0 17 5 -21 0 -18 2 -13 0 19 11 16 0 7 16 6 0 8 14 2 0 -4 -20 -17 0 14 13 -10 0 20 7 14 0 11 -21 -19 0 8 -4 5 0 3 -19 -16 0 -4 -15 5 0 -3 1 -17 0 9 19 -12 0 -13 16 -20 0 2 11 -19 0 -3 19 -7 0 -14 -15 -14 0 1 5 -21 0 -6 11 -8 0 12 10 18 0 6 20 13 0 -3 -11 8 0 -17 15 -5 0 
78 21 52 94 41 87 64 41 62 68 72 5 64 85 92 90 68 66 30 29 85 0 5 20 -7 0 5 -12 -20 0 19 1 -12 0 21 11 -4 0 -10 17 -18 0 -20 11 -15 0 -14 -13 9 0 8 15 -6 0 19 20 -21 0 -10 -1 16 0 17 -6 3 0 12 -5 -4 0 -18 7 12 0 18 -7 8 0 19 4 -11 0 -15 11 -15 0 -5 20 -9 0 21 15 -7 0 -5 -10 19 0 16 -17 -20 0 4 21 17 0 15 -13 2 0 -1 13 -2 0 12 -2 -10 0 -20 7 18 0 -12 17 -13 0 -3 -20 -12 0 15 -19 -16 0 8 13 6 0 -13 -19 8 0 -4 -16 -8 0 4 7 -2 0 -1 -18 -11 0 -4 2 -9 0 -4 -17 -6 0 8 5 2 0 -16 -13 15 0 16 7 11 0 19 11 -5 0 -4 -18 7 0 
